,name,age,points,salary
254,LeBron James,0.8,0.7987421383647798,0.9118455142919226
255,Lonzo Ball,0.15000000000000013,0.4465408805031446,0.25499789763388253
256,Lou Williams,0.7,0.37735849056603776,0.18507153841379773
257,Luguentz Dort,0.050000000000000044,0.3962264150943396,0.03417377384053147
258,Luka Doncic,0.10000000000000009,0.9119496855345912,0.18622061151267885
259,Luka Samanic,0.050000000000000044,0.11949685534591194,0.06458461263549274
260,Luke Kennard,0.19999999999999996,0.25157232704402516,0.12160773763848996
261,Luke Kornet,0.25,0.06289308176100629,0.05121476534721446
262,Luol Deng,0.75,0.46540880503144655,0.11523322203123254
263,Malcolm Brogdon,0.40000000000000013,0.679245283018868,0.4807204110999903
264,Malik Beasley,0.19999999999999996,0.6446540880503144,0.31138332896999055
265,Malik Monk,0.15000000000000013,0.3867924528301887,0.12328062138967914
266,Marc Gasol,0.8,0.1509433962264151,0.05854203854600164
267,Marcus Smart,0.3500000000000001,0.4025157232704403,0.3118613256867516
268,Mario Hezonja,0.30000000000000004,0.2169811320754717,0.044859734630227764
269,Markelle Fultz,0.10000000000000009,0.4056603773584906,0.2849099977321171
270,Markieff Morris,0.55,0.19182389937106917,0.036561848510355696
271,Marko Guduric,0.30000000000000004,0.12264150943396226,0.06285448474430866
272,Marquese Chriss,0.15000000000000013,0.20440251572327045,0.041297794259206586
273,Marvin Bagley III,0.10000000000000009,0.4371069182389937,0.20750453681342942
274,Mason Plumlee,0.55,0.32389937106918243,0.18507153841379773
275,Matisse Thybulle,0.19999999999999996,0.11635220125786164,0.06195310487419768
276,Matt Thomas,0.30000000000000004,0.08176100628930819,0.03417377384053147
277,Matthew Dellavedova,0.5,0.09748427672955975,0.036561848510355696
278,Maurice Harkless,0.3500000000000001,0.0440251572327044,0.08317743481163511
279,Maxi Kleber,0.44999999999999996,0.24528301886792453,0.19263735602190896
280,Meyers Leonard,0.44999999999999996,0.10377358490566037,0.21766275272566146
281,Mfiondu Kabengele,0.15000000000000013,0.03773584905660377,0.047161349464370374
282,Mikal Bridges,0.19999999999999996,0.43081761006289304,0.10031110176415778
283,Mike Conley,0.6500000000000001,0.5157232704402516,0.8020262982232993
284,Mike Muscala,0.44999999999999996,0.3050314465408805,0.05198377832834168
285,Mike Scott,0.6000000000000001,0.11949685534591194,0.11535776702878145
286,Miles Bridges,0.15000000000000013,0.3018867924528302,0.09042478969704185
287,Mitchell Robinson,0.10000000000000009,0.27044025157232704,0.03756977837182767
288,Miye Oni,0.15000000000000013,0.06289308176100629,0.03417377384053147
289,Mo Bamba,0.10000000000000009,0.14465408805031446,0.13779192940035287
290,Monta Ellis,0.75,0.559748427672956,0.051107679928761196
291,Monte Morris,0.25,0.32704402515723274,0.03896295966590467
292,Montrezl Harrell,0.3500000000000001,0.46540880503144655,0.21435707241688673
293,Moritz Wagner,0.15000000000000013,0.2232704402515723,0.049164312378222344
294,Moses Brown,0.050000000000000044,0.20754716981132074,0.02793532655302607
295,Myles Turner,0.25,0.4150943396226415,0.41786592635568165
296,Nassir Little,0.050000000000000044,0.16666666666666666,0.0502984866362752
297,Naz Reid,0.050000000000000044,0.3584905660377359,0.03417377384053147
298,Nemanja Bjelica,0.6000000000000001,0.22641509433962265,0.16528401543873758
299,Nerlens Noel,0.30000000000000004,0.1509433962264151,0.11523322203123254
300,Nicolas Batum,0.6000000000000001,0.27044025157232704,0.20936312064787985
301,Nicolas Claxton,0.050000000000000044,0.30817610062893086,0.03417377384053147
302,Nicolo Melli,0.5,0.06289308176100629,0.089566150876557
303,Nikola Jokic,0.30000000000000004,0.8522012578616353,0.686557441712592
304,Nikola Vucevic,0.5,0.7704402515723271,0.6041014367091888
305,Noah Vonleh,0.25,0.0,0.004981683504762345
306,Norman Powell,0.3500000000000001,0.6132075471698113,0.25178929258487953
307,Norvel Pelle,0.40000000000000013,0.07232704402515723,0.0039073374044105505
308,OG Anunoby,0.15000000000000013,0.44025157232704404,0.08897902015072878
309,Omari Spellman,0.15000000000000013,0.21383647798742136,0.045122070625999475
310,Oshae Brissett,0.10000000000000009,0.05974842767295597,0.005819859698547098
311,PJ Dozier,0.19999999999999996,0.24213836477987422,0.0398729296489307
312,Pascal Siakam,0.30000000000000004,0.6226415094339622,0.7102370540596525
313,Pat Connaughton,0.40000000000000013,0.2169811320754717,0.11379625211278367
314,Patrick Beverley,0.6000000000000001,0.2610062893081761,0.3092285375563229
315,Patrick McCaw,0.25,0.031446540880503145,0.09195378323704415
316,Patrick Patterson,0.6000000000000001,0.14779874213836477,0.07048324995491936
317,Patty Mills,0.6000000000000001,0.4056603773584906,0.3139398536589295
318,Paul George,0.5,0.7075471698113207,0.8241017244430523
319,Paul Millsap,0.8,0.29874213836477986,0.23163041600217452
320,Paul Watson,0.30000000000000004,0.08176100628930819,0.03249104288673235
321,Quinn Cook,0.40000000000000013,0.09119496855345911,0.02211546685447897
322,RJ Barrett,0.0,0.5440251572327044,0.19046678114873883
323,Rajon Rondo,0.75,0.12264150943396226,0.19089139811234482
324,Raul Neto,0.40000000000000013,0.24213836477987422,0.036561848510355696
325,Rayjon Tucker,0.15000000000000013,0.12578616352201258,0.006751037250314633
326,Reggie Bullock,0.5,0.2924528301886793,0.09660967099588183
327,Reggie Jackson,0.5,0.27358490566037735,0.036561848510355696
328,Richaun Holmes,0.3500000000000001,0.4371069182389937,0.11535776702878145
